ingreso_Max_Sum;retiro_Max_Sum;suspension_temporal_Max_Sum;incapacidas_por_trabajo_Max_Sum;vacaciones_Max_Sum;cot_obligatoria_salud_Max_Sum;cot_obligatoria_salud_Max_Count;aporte_cot_obligatoria_pension_Max_Sum;aporte_cot_obligatoria_pension_Max_Count;variacion_transitoria_salario_Max_Sum;variacion_permanente_salario_Max_Sum;licencia_maternidad_Max_Sum;cot_obligatoria_arl_Max_Sum;cot_obligatoria_arl_Max_Count;valor_aportes_ccf_Max_Sum;valor_aportes_ccf_Max_Count;valor_aportes_parafiscales_sena_Max_Sum;valor_aportes_parafiscales_sena_Max_Count;valor_aportes_parafiscales_icbf_Max_Sum;valor_aportes_parafiscales_icbf_Max_Count;Tipologia;Edad_fin;Sexo_fin;YEAR;MONTH;Contribuye_salud_Sum;Contribuye_pension_Sum;Contribuye_arl_Sum;Contribuye_ccf_Sum;Contribuye_sena_Sum;Contribuye_icbf_Sum;Total_relaciones_laborales
1397;807;0;0;4;1911853700;17826;2301059800;17826;347;157;0;166752100;17826;16376200;17826;0;17826;0;17826;"Independiente";25;"F";2018;5;17014;15838;13269;1057;0;0;17826
1378;1289;0;0;3;1926312845;17998;2312341418;17998;357;206;0;169098100;17998;17269400;17998;20000;17998;30000;17998;"Independiente";25;"F";2018;6;17188;15946;13355;1114;1;1;17998
1348;1089;0;1;0;1045395800;11209;1279567200;11209;169;85;2;145558600;11209;7880700;11209;42700;11209;80700;11209;"Independiente";24;"M";2018;6;9781;9260;8459;542;2;3;11209
1293;827;0;0;0;1039503700;11109;1274504900;11109;175;62;1;143917600;11109;7602200;11109;19000;11109;55400;11109;"Independiente";24;"M";2018;5;9746;9253;8421;521;3;4;11109
1990;1057;0;1;0;1081237700;11554;1321225900;11554;223;188;3;148554100;11554;8554300;11554;35000;11554;109800;11554;"Independiente";24;"M";2018;8;10109;9556;8560;590;3;4;11554
1802;1292;0;1;0;1040810100;11233;1270326600;11233;180;108;1;144376100;11233;8330300;11233;25200;11233;37600;11233;"Independiente";24;"M";2018;7;9793;9241;8389;568;4;4;11233
1060;678;0;0;0;740089300;8247;902635600;8247;120;43;2;107147400;8247;4596900;8247;1100;8247;1600;8247;"Independiente";23;"M";2018;5;7177;6770;6314;327;1;1;8247
1156;901;0;0;0;740374300;8383;900306600;8383;100;43;2;110258400;8383;4735900;8383;57700;8383;104900;8383;"Independiente";23;"M";2018;6;7231;6803;6431;339;3;3;8383
1;2;0;0;0;283300;5;0;5;1;0;0;82700;5;114200;5;0;5;68000;5;"Dep_No_priv";82;"F";2018;6;1;0;5;2;0;1;5
0;2;0;0;0;274100;6;0;6;1;0;0;86400;6;95700;6;0;6;65800;6;"Dep_No_priv";82;"F";2018;5;1;0;6;2;0;1;6
18;1;0;0;0;369300;40;160000;40;0;1;0;991300;40;674100;40;84500;40;505600;40;"Dep_No_priv";;"M";2018;7;4;1;36;4;4;4;40
5;0;0;0;0;293100;44;0;44;0;0;0;1023500;44;586700;44;73500;44;440100;44;"Dep_No_priv";;"M";2018;8;3;0;40;3;3;3;44
1143;1169;0;0;12;2895312401;23926;3421813600;23926;606;357;1;234227800;23926;34676100;23926;30200;23926;68700;23926;"Independiente";30;"F";2018;6;22790;20458;15665;1945;2;3;23926
1231;897;0;0;13;2936160701;24117;3472243300;24117;580;269;1;236485000;24117;34077100;24117;12500;24117;42200;24117;"Independiente";30;"F";2018;5;22961;20609;15745;1921;1;2;24117
1083;1118;0;0;22;3248695400;25081;3797551100;25081;671;362;2;261203400;25081;41630200;25081;316100;25081;497000;25081;"Independiente";34;"F";2018;6;23840;20912;15250;2239;5;7;25081
11;7;0;0;0;2736800;48;6698200;48;8;0;0;1408200;48;1795800;48;179400;48;268700;48;"Dep_sec_priv";119;"M";2018;8;48;45;48;48;8;8;48
827;406;0;0;0;2574811500;20040;2876579800;20040;443;391;0;120325200;20040;29814500;20040;156800;20040;301000;20040;"Independiente";49;"F";2018;8;18862;15024;7056;1589;2;4;20040
517;470;0;1;0;2563268500;20068;2847630300;20068;354;228;1;120402700;20068;30076500;20068;146700;20068;635300;20068;"Independiente";49;"F";2018;6;18921;14966;7091;1578;1;4;20068
520;353;0;0;0;2576024100;20193;2844129000;20193;348;155;0;120908700;20193;30277600;20193;163000;20193;487900;20193;"Independiente";49;"F";2018;5;19048;14961;7115;1569;1;3;20193
663;498;1;0;0;2564381001;19946;2858272801;19946;412;312;1;119374100;19946;30087200;19946;140600;19946;234300;19946;"Independiente";49;"F";2018;7;18796;14929;7029;1582;2;3;19946
981;747;0;0;6;3256252750;25356;3749591580;25356;629;280;0;237304200;25356;46947600;25356;256100;25356;830300;25356;"Independiente";38;"F";2018;5;24008;20608;13696;2523;3;7;25356
969;1002;0;0;5;3245013300;25251;3739757400;25251;648;364;0;237092800;25251;46519100;25251;0;25251;428100;25251;"Independiente";38;"F";2018;6;23911;20566;13663;2544;0;2;25251
1541;887;0;0;7;3249430600;25209;3758107901;25209;806;708;1;238179300;25209;46887600;25209;27500;25209;72700;25209;"Independiente";38;"F";2018;8;23817;20556;13541;2605;2;3;25209
1307;1082;0;0;6;3210050700;25118;3700275001;25118;778;512;1;235480300;25118;46164500;25118;0;25118;0;25118;"Independiente";38;"F";2018;7;23740;20441;13544;2556;0;0;25118
0;0;0;0;0;195400;2;125000;2;0;0;0;38100;2;0;2;0;2;0;2;"Independiente";112;"M";2018;7;2;1;2;0;0;0;2
6024;1846;29;21;4;848988600;20930;320043100;20930;876;213;39;243942400;20930;70172500;20930;14217000;20930;29896400;20930;"Dep_No_priv";21;"M";2018;8;9391;2421;19064;2088;949;959;20930
3460;2418;26;35;2;830003100;17272;285365800;17272;810;313;94;199294100;17272;65797600;17272;13586700;17272;27626500;17272;"Dep_No_priv";21;"M";2018;7;9606;2250;15369;2000;854;859;17272
2050;4103;17;31;2;836048800;17672;274359400;17672;721;175;50;207054700;17672;63480200;17672;13432000;17672;28846300;17672;"Dep_No_priv";21;"M";2018;6;9187;2147;15613;1875;884;891;17672
1684;924;0;0;16;3221823800;25045;3769357200;25045;816;721;0;258258300;25045;43285200;25045;566100;25045;1145200;25045;"Independiente";34;"F";2018;8;23749;20860;15088;2331;9;13;25045
1454;1226;0;0;17;3218176100;25034;3759061400;25034;771;574;0;260249600;25034;42213400;25034;718600;25034;1077700;25034;"Independiente";34;"F";2018;7;23743;20823;15151;2272;9;9;25034
1664;2744;124;16;232;3538304300;19125;5059440100;19125;7977;164;3436;442668100;19125;1570718300;19125;326257400;19125;1065701900;19125;"Dep_No_priv";33;"F";2018;6;12642;12189;13259;13144;10202;11013;19125
1959;2138;124;14;262;3201448700;19602;4692040500;19602;7785;230;449;406452000;19602;1301064800;19602;266191500;19602;888020600;19602;"Dep_No_priv";33;"F";2018;5;12435;11955;13746;13001;9975;10997;19602
1483;1206;119;15;251;3173778400;18145;4602276400;18145;7336;344;4513;390033000;18145;1470404400;18145;307121900;18145;992260200;18145;"Dep_No_priv";33;"F";2018;7;11882;11404;11853;12785;9991;10466;18145
2943;1844;115;24;255;3309428000;19897;4792314300;19897;8309;99;650;406057000;19897;1338098300;19897;271370300;19897;895194500;19897;"Dep_No_priv";33;"F";2018;8;12890;12465;13500;13679;10644;11420;19897
806;571;0;0;0;2374170450;19039;2664635901;19039;450;301;1;132688700;19039;32355100;19039;216500;19039;676600;19039;"Independiente";45;"F";2018;7;17935;14804;8005;1798;1;4;19039
945;467;0;0;0;2404401900;19138;2708399501;19138;488;396;1;132557300;19138;32176500;19138;244500;19138;440400;19138;"Independiente";45;"F";2018;8;17996;14909;8039;1807;4;6;19138
592;592;0;0;0;2393379049;19106;2679365200;19106;402;248;0;136400300;19106;33994800;19106;233100;19106;1914300;19106;"Independiente";45;"F";2018;6;18010;14811;8090;1784;1;7;19106
1130;1204;0;0;11;2872872001;23419;3363667500;23419;576;397;0;233707100;23419;35085800;23419;317300;23419;494500;23419;"Independiente";31;"F";2018;6;22362;19860;15030;1926;6;7;23419
1849;977;0;0;12;2886165001;23603;3382513000;23603;724;713;0;236426400;23603;37248100;23603;417100;23603;711800;23603;"Independiente";31;"F";2018;8;22518;20012;14957;2037;8;9;23603
1137;790;0;0;6;2876551200;23483;3367649500;23483;579;247;0;234327800;23483;35507000;23483;455700;23483;708300;23483;"Independiente";31;"F";2018;5;22409;19886;15050;1932;6;7;23483
1571;1184;0;1;9;2845288301;23320;3328867400;23320;711;514;0;232156800;23320;35851600;23320;201700;23320;305400;23320;"Independiente";31;"F";2018;7;22260;19750;14843;1973;7;8;23320
914;684;1;0;0;518068200;6291;628862400;6291;57;17;0;86531100;6291;3460000;6291;15700;6291;23500;6291;"Independiente";22;"M";2018;6;5249;4952;4819;257;1;1;6291
1385;738;1;1;0;549208100;6581;665162800;6581;91;42;3;87596500;6581;3767300;6581;21000;6581;31500;6581;"Independiente";22;"M";2018;8;5547;5201;4982;287;1;1;6581
1215;853;1;0;0;521342500;6324;630399300;6324;77;21;0;84594100;6324;3759400;6324;600;6324;800;6324;"Independiente";22;"M";2018;7;5296;4964;4816;273;1;1;6324
1;5;0;0;0;425300;17;513100;17;2;0;0;204500;17;473600;17;95700;17;337600;17;"Dep_No_priv";10;"M";2018;5;2;2;15;4;3;3;17
3;3;0;0;0;374000;18;111800;18;3;0;2;180700;18;407700;18;61600;18;305800;18;"Dep_No_priv";10;"M";2018;7;4;1;14;4;4;4;18
7;4;0;0;0;506700;19;450600;19;2;0;2;239000;19;539100;19;106000;19;398500;19;"Dep_No_priv";10;"M";2018;6;3;2;17;4;3;3;19
6;1;0;0;0;297100;22;16000;22;2;0;0;184700;22;349200;22;43200;22;258900;22;"Dep_No_priv";10;"M";2018;8;4;1;19;3;2;2;22
629;435;0;0;0;295607200;3382;353751400;3382;60;11;0;27751800;3382;1364000;3382;38000;3382;86500;3382;"Independiente";20;"F";2018;7;3022;2802;2598;95;3;3;3382
760;369;0;0;0;316087900;3576;375901800;3576;60;16;0;29264700;3576;1532500;3576;38500;3576;89300;3576;"Independiente";20;"F";2018;8;3223;2975;2721;106;3;3;3576
445;280;0;1;0;283618300;3188;341185800;3188;53;7;0;25486600;3188;1185100;3188;31400;3188;47000;3188;"Independiente";20;"F";2018;5;2878;2691;2452;88;2;2;3188
523;398;0;1;0;291525900;3325;349867100;3325;59;6;0;27542400;3325;1135900;3325;36800;3325;55000;3325;"Independiente";20;"F";2018;6;2962;2759;2550;84;3;3;3325
2121;4651;43;36;5;995415200;22525;750802900;22525;1611;186;96;328488500;22525;161313500;22525;38798500;22525;84022100;22525;"Dep_No_priv";23;"M";2018;5;9429;3954;21036;3322;1956;2022;22525
1969;5119;36;34;5;1010961700;19365;769621900;19365;1674;203;179;289785400;19365;176434200;19365;42568600;19365;93651500;19365;"Dep_No_priv";23;"M";2018;6;9687;4078;17876;3416;1991;2050;19365
3341;2596;38;32;5;999702300;17440;799406600;17440;1750;339;297;273479100;17440;181193400;17440;45807500;17440;94233300;17440;"Dep_No_priv";23;"M";2018;7;9948;4101;15944;3529;1974;2015;17440
6;1;0;0;0;680300;37;6181500;37;0;0;0;14500;37;0;37;0;37;0;37;"Independiente";119;"M";2018;5;7;37;4;0;0;0;37
0;0;0;0;0;586200;36;5936000;36;0;0;0;66700;36;0;36;0;36;0;36;"Independiente";119;"M";2018;7;6;35;4;0;0;0;36
1;0;0;0;0;446200;35;5756900;35;0;0;0;39100;35;0;35;0;35;0;35;"Independiente";119;"M";2018;6;5;34;3;0;0;0;35
5;2;0;0;0;638300;40;6252700;40;0;0;0;113400;40;0;40;0;40;0;40;"Independiente";119;"M";2018;8;7;38;4;0;0;0;40
6;7;0;0;0;903900;25;2453900;25;5;1;0;594800;25;693900;25;70000;25;105000;25;"Dep_sec_priv";9;"M";2018;6;25;21;25;23;3;3;25
6;5;0;0;0;659400;24;2030100;24;1;0;0;413100;24;545900;24;16400;24;24600;24;"Dep_sec_priv";9;"M";2018;8;24;22;24;24;2;2;24
5;0;0;0;0;582800;17;1770200;17;1;1;0;434000;17;499200;17;16000;17;24000;17;"Dep_sec_priv";9;"M";2018;7;17;15;17;17;1;1;17
1470;1981;519;153;5;5666890900;45331;11406715800;45331;12441;504;3055;842136000;45331;2866127400;45331;602209100;45331;903880500;45331;"Dep_sec_priv";54;"F";2018;6;45251;41765;44612;44618;10693;10691;45331
1807;1842;540;159;3;5344235100;44984;11058686800;44984;12117;848;3344;826475100;44984;2764432820;44984;540082700;44984;810809400;44984;"Dep_sec_priv";54;"F";2018;7;44917;41381;44236;44343;10216;10214;44984
2301;1491;511;162;3;5405629200;45242;11165546400;45242;12198;650;2471;841733400;45242;2814829800;45242;558554700;45242;838354700;45242;"Dep_sec_priv";54;"F";2018;8;45173;41574;44567;44703;10432;10436;45242
1641;1442;443;183;4;5430337400;45477;11203255300;45477;12312;597;1754;851541100;45477;2817481300;45477;557518100;45477;836795600;45477;"Dep_sec_priv";54;"F";2018;5;45408;41919;44820;44811;10576;10574;45477
6;6;1;0;0;2741100;46;8328300;46;8;1;2;1557300;46;1968400;46;137200;46;205700;46;"Dep_sec_priv";119;"M";2018;6;46;44;46;45;5;5;46
11;6;0;0;0;2661900;47;7358000;47;8;0;0;1352200;47;1719800;47;152000;47;227700;47;"Dep_sec_priv";119;"M";2018;5;47;45;47;46;8;8;47
3;1;0;0;0;462000;12;685900;12;2;0;0;101100;12;179500;12;20500;12;122800;12;"Dep_No_priv";119;"M";2018;5;6;2;9;3;1;1;12
4;0;0;0;0;1756500;16;2206400;16;2;0;0;211400;16;302000;16;31900;16;715100;16;"Dep_No_priv";119;"M";2018;6;9;4;12;4;1;2;16
9629;10179;2696;283;1867;8005113650;124764;23257881232;124764;50603;2654;7698;2104666700;124764;5801496200;124764;444056900;124764;666175300;124764;"Dep_sec_priv";26;"F";2018;6;124583;116069;122529;122958;14968;14977;124764
11;4;1;0;0;2622200;45;6985000;45;8;0;2;1544000;45;1804300;45;126400;45;189300;45;"Dep_sec_priv";119;"M";2018;7;45;40;45;44;7;7;45
4;9;1;0;0;895400;27;2844600;27;6;0;0;732100;27;730200;27;25400;27;38000;27;"Dep_sec_priv";9;"M";2018;5;27;22;26;26;3;3;27
11426;9528;2033;389;36;2008518689;59098;7029538800;59098;24552;1245;1209;1277445600;59098;1748928500;59098;42644000;59098;64014800;59098;"Dep_sec_priv";20;"M";2018;6;58878;55138;58776;58500;2825;2826;59098
10865;9819;1989;407;22;1930063299;57089;6753513000;57089;24003;1407;881;1234035712;57089;1680256400;57089;40626700;57089;61074400;57089;"Dep_sec_priv";20;"M";2018;5;56857;53225;56771;56500;2720;2720;57089
11374;10874;2208;443;29;2094580800;61374;7335855900;61374;26299;1582;1262;1339016600;61374;1827316070;61374;44563500;61374;66904400;61374;"Dep_sec_priv";20;"M";2018;7;61117;57213;61065;60799;2907;2908;61374
12201;10572;2140;470;31;2176400900;63202;7655114200;63202;27335;1508;1201;1399929900;63202;1906324400;63202;44961900;63202;67457800;63202;"Dep_sec_priv";20;"M";2018;8;62947;58956;62868;62661;2971;2972;63202
5;2;0;0;0;2110900;17;3478500;17;3;0;1;144000;17;580700;17;66800;17;809200;17;"Dep_No_priv";119;"M";2018;8;9;5;14;5;3;4;17
6830;5229;1253;113;296;1544211600;41099;5025732500;41099;18631;1037;1100;440110700;41099;1257253600;41099;47956400;41099;71908100;41099;"Dep_sec_priv";20;"F";2018;6;41001;38197;40677;40615;2740;2741;41099
3;1;0;0;0;97700;7;125000;7;1;0;0;83100;7;153800;7;19400;7;115400;7;"Dep_No_priv";7;"M";2018;5;1;1;6;2;2;2;7
10;4;0;0;0;195400;17;125000;17;1;0;1;69700;17;217300;17;27400;17;163100;17;"Dep_No_priv";7;"M";2018;6;2;1;15;2;2;2;17
3;3;0;0;0;195400;16;125000;16;1;0;0;102400;16;153800;16;19400;16;115400;16;"Dep_No_priv";7;"M";2018;7;2;1;14;2;2;2;16
3;0;0;0;0;228600;16;46500;16;1;0;0;119700;16;134200;16;21300;16;100700;16;"Dep_No_priv";7;"M";2018;8;3;1;14;2;2;2;16
1477;1129;1;1;0;1352681100;13656;1647455900;13656;257;133;2;179992700;13656;10794700;13656;26000;13656;51300;13656;"Independiente";25;"M";2018;6;12053;11333;10028;717;2;3;13656
3196;8607;46;12;101;1253321200;37093;907594300;37093;3130;176;118;403042700;37093;377626900;37093;61629500;37093;243185400;37093;"Dep_No_priv";23;"F";2018;5;11853;5148;33568;5420;3708;3811;37093
1136;1063;0;0;12;3154950400;24738;3687869200;24738;647;394;2;251804000;24738;40171900;24738;510000;24738;825400;24738;"Independiente";33;"F";2018;6;23535;20697;15260;2148;6;9;24738
557;533;109;45;0;1430516100;13305;1708609800;13305;2214;138;351;196580500;13305;695850400;13305;141808900;13305;213261100;13305;"Dep_sec_priv";61;"F";2018;5;13276;8368;13061;13034;3376;3374;13305
492;687;125;43;0;1436800100;13167;1697728100;13167;2222;100;629;195657300;13167;689788500;13167;141972700;13167;213639400;13167;"Dep_sec_priv";61;"F";2018;6;13140;8229;12900;12885;3319;3317;13167
843;490;101;42;1;1403853500;13023;1656424900;13023;2146;168;431;194277900;13023;684983802;13023;139941300;13023;210417200;13023;"Dep_sec_priv";61;"F";2018;8;12996;8047;12770;12805;3299;3300;13023
648;735;128;38;1;1388467300;13013;1665164000;13013;2132;142;669;189964300;13013;673676000;13013;134630700;13013;202770400;13013;"Dep_sec_priv";61;"F";2018;7;12992;8089;12730;12756;3247;3245;13013
4;4;0;0;0;19216700;190;2019000;190;5;2;2;1445400;190;8344100;190;1250800;190;1875800;190;"Dep_sec_priv";86;"F";2018;5;190;18;183;181;16;16;190
6;4;0;0;0;406100;10;1083000;10;1;1;0;94600;10;380500;10;6300;10;9400;10;"Dep_sec_priv";;"M";2018;6;7;6;7;8;1;1;10
0;0;0;0;0;308200;4;960000;4;0;0;0;45200;4;339500;4;0;4;0;4;"Dep_sec_priv";;"M";2018;5;3;1;3;4;0;0;4
1952;3228;108;18;235;3043826000;19571;4219503400;19571;7108;196;2837;393914300;19571;1276782000;19571;257368000;19571;833898000;19571;"Dep_No_priv";30;"F";2018;6;12992;11583;14271;11998;9084;9745;19571
2252;1181;1;0;0;1413221200;14196;1716324300;14196;299;295;2;185031400;14196;11963700;14196;0;14196;102100;14196;"Independiente";25;"M";2018;8;12607;11833;10153;786;0;3;14196
2008;1344;1;2;0;1349503100;13810;1634612800;13810;294;186;2;179065200;13810;11231000;13810;23400;13810;35100;13810;"Independiente";25;"M";2018;7;12176;11389;9989;745;3;3;13810
3290;2282;739;210;5;6693091400;59175;14414520100;59175;18085;895;3201;1156780500;59175;3602925700;59175;656943900;59175;986160000;59175;"Dep_sec_priv";49;"F";2018;8;59088;55166;58443;58536;12612;12614;59175
3;1;0;0;0;224800;6;216900;6;2;0;0;45200;6;138400;6;17400;6;103800;6;"Dep_No_priv";101;"M";2018;8;2;1;5;2;2;2;6
1;0;0;0;0;169400;3;216900;3;2;0;1;11200;3;134000;3;17000;3;100600;3;"Dep_No_priv";101;"M";2018;7;1;1;2;2;2;2;3
0;0;0;0;0;237200;3;303600;3;2;0;1;14100;3;229600;3;28800;3;172300;3;"Dep_No_priv";101;"M";2018;6;1;1;2;2;2;2;3
0;0;0;0;0;225900;4;289200;4;2;0;0;17700;4;156500;4;19600;4;117300;4;"Dep_No_priv";101;"M";2018;5;1;1;3;2;2;2;4
897;660;0;0;4;3003568100;23568;3456086800;23568;570;203;0;202526400;23568;42697300;23568;451700;23568;976400;23568;"Independiente";40;"F";2018;5;22310;19096;12133;2332;5;7;23568
1574;1341;0;0;13;2865959600;23780;3381168900;23780;731;529;1;231226900;23780;34314100;23780;117700;23780;200000;23780;"Independiente";30;"F";2018;7;22606;20239;15471;1955;1;2;23780
1975;1032;0;0;9;2871613700;23919;3385933200;23919;739;778;0;232412200;23919;34771500;23919;153800;23919;230400;23919;"Independiente";30;"F";2018;8;22741;20374;15547;1978;6;6;23919
506;656;95;43;0;1160791700;10612;1225806200;10612;1545;102;517;155620500;10612;554714900;10612;118441500;10612;177888700;10612;"Dep_sec_priv";62;"F";2018;7;10593;6318;10376;10402;2767;2765;10612
403;568;95;31;1;1192688100;10757;1253499000;10757;1619;88;489;158546400;10757;567529700;10757;123920200;10757;186116600;10757;"Dep_sec_priv";62;"F";2018;6;10737;6400;10527;10493;2840;2838;10757
420;465;78;32;0;1209102600;10857;1276894700;10857;1682;98;265;162867100;10857;576558800;10857;126347900;10857;189729100;10857;"Dep_sec_priv";62;"F";2018;5;10844;6503;10635;10618;2909;2906;10857
173;229;61;42;0;2477742800;11589;3402156600;11589;7742;144;258;332293000;11589;1437147400;11589;259226000;11589;1068208600;11589;"Dep_No_priv";59;"F";2018;5;6210;6336;6462;10722;9466;10105;11589
1355;1358;1;0;5;2576592200;22632;3068572300;22632;483;334;1;212313900;22632;25810100;22632;172800;22632;259100;22632;"Independiente";27;"F";2018;6;21638;19774;15674;1575;6;6;22632
1381;972;0;0;5;2588400400;22709;3085144501;22709;480;215;0;214845600;22709;25651300;22709;244900;22709;367300;22709;"Independiente";27;"F";2018;5;21683;19828;15769;1554;6;6;22709
1753;1381;1;1;7;2536697801;22546;3011157500;22546;577;493;2;209217200;22546;26409500;22546;217000;22546;325400;22546;"Independiente";27;"F";2018;7;21509;19596;15416;1616;6;6;22546
2120;1083;0;0;10;2830933600;24099;3347839500;24099;684;791;1;231859900;24099;32946400;24099;66100;24099;99200;24099;"Independiente";29;"F";2018;8;22893;20665;15940;1890;2;2;24099
1671;1287;0;1;7;2806721000;23801;3320544200;23801;662;561;0;229044500;23801;32705900;23801;259200;23801;420500;23801;"Independiente";29;"F";2018;7;22659;20444;15741;1862;5;5;23801
1306;858;0;1;9;2864780900;23988;3398406700;23988;538;262;0;232969400;23988;31947100;23988;83100;23988;236900;23988;"Independiente";29;"F";2018;5;22858;20679;15937;1788;3;4;23988
1258;1246;1;1;7;2837897300;23900;3361943400;23900;565;356;0;230996200;23900;32164800;23900;36900;23900;181800;23900;"Independiente";29;"F";2018;6;22773;20590;15858;1818;2;3;23900
4;2;0;0;0;774500;12;1491200;12;0;0;0;34700;12;32000;12;0;12;0;12;"Independiente";16;"F";2018;7;7;8;7;1;0;0;12
1;2;0;0;0;723800;10;1295400;10;0;0;0;30800;10;32000;10;0;10;0;10;"Independiente";16;"F";2018;6;6;7;5;1;0;0;10
4;1;0;0;0;628000;12;1416200;12;0;0;0;56200;12;32000;12;0;12;0;12;"Independiente";16;"F";2018;8;6;7;7;1;0;0;12
2;1;0;0;0;818200;11;1416200;11;0;0;0;84600;11;32000;11;0;11;0;11;"Independiente";16;"F";2018;5;6;7;6;1;0;0;11
1692;884;0;1;0;775369600;8688;945185600;8688;131;107;1;113299600;8688;5598400;8688;59500;8688;112000;8688;"Independiente";23;"M";2018;8;7567;7132;6510;387;4;4;8688
788;470;0;0;2;720543100;7646;854546100;7646;112;17;0;63419600;7646;4033200;7646;0;7646;0;7646;"Independiente";22;"F";2018;5;7147;6589;5866;285;0;0;7646
390;307;0;0;0;2349614600;19023;1156882000;19023;212;125;0;62423700;19023;18658700;19023;309300;19023;1198000;19023;"Independiente";59;"F";2018;6;18350;5781;3472;963;3;5;19023
450;257;0;0;0;2333433200;18779;1128418300;18779;230;180;0;62007400;18779;17816000;18779;309300;18779;464000;18779;"Independiente";59;"F";2018;8;18116;5651;3464;964;3;3;18779
376;266;0;0;0;2373697166;19216;1159250600;19216;211;84;0;61706000;19216;17561600;19216;303100;19216;816900;19216;"Independiente";59;"F";2018;5;18531;5833;3490;945;3;5;19216
437;280;0;0;0;2327331500;18837;1129539400;18837;221;174;0;61195700;18837;18088800;18837;303100;18837;829900;18837;"Independiente";59;"F";2018;7;18180;5696;3452;956;3;5;18837
1358;682;0;0;7;2997531500;23465;3461071800;23465;656;610;1;202672512;23465;43175400;23465;383900;23465;714900;23465;"Independiente";40;"F";2018;8;22215;19106;12045;2419;4;6;23465
840;921;0;0;4;2995935200;23473;3448171500;23473;586;338;1;201214100;23473;42084100;23473;454600;23473;745900;23473;"Independiente";40;"F";2018;6;22237;19040;12103;2345;5;6;23473
1199;885;0;0;3;2974295800;23365;3427047300;23365;628;469;0;200835000;23365;42312500;23365;439400;23365;659000;23365;"Independiente";40;"F";2018;7;22108;18963;11990;2383;4;4;23365
1859;1420;1;0;4;2261632500;20693;2671253200;20693;510;440;0;191673800;20693;21223900;20693;118500;20693;177700;20693;"Independiente";26;"F";2018;7;19747;17944;14448;1366;3;3;20693
1284;864;0;0;1;2267305400;20448;2689045698;20448;419;218;0;189018400;20448;20555900;20448;43300;20448;64900;20448;"Independiente";26;"F";2018;5;19585;17877;14446;1316;1;1;20448
2264;1147;0;0;4;2322857900;21066;2751399200;21066;542;634;0;195268400;21066;22702800;21066;92700;21066;138800;21066;"Independiente";26;"F";2018;8;20106;18318;14665;1435;6;6;21066
3;1;0;0;0;223500;7;170900;7;0;0;0;81400;7;152300;7;15700;7;23500;7;"Dep_sec_priv";;"M";2018;7;6;2;6;7;1;1;7
5309;1730;12;31;1;984489500;39314;85889100;39314;270;360;4;314026300;39314;20039500;39314;3177800;39314;6856900;39314;"Dep_No_priv";19;"M";2018;8;10996;904;35911;855;241;244;39314
4405;1956;7;21;1;910522800;35424;69261500;35424;197;417;20;276056000;35424;16338200;35424;2677100;35424;5465500;35424;"Dep_No_priv";19;"M";2018;7;10531;783;32068;744;192;193;35424
